row_id,subject,subject_10k_index,nsd_73k_id,n_repeats,beta_normalization,split
8563,subj01,8564,5261,3,session_zscore,train
8564,subj01,8565,21342,3,session_zscore,train
8565,subj01,8566,21933,3,session_zscore,train
8566,subj01,8567,57741,3,session_zscore,train
8567,subj01,8568,59102,3,session_zscore,train
8568,subj01,8569,42795,3,session_zscore,train
8569,subj01,8570,10631,3,session_zscore,train
8570,subj01,8571,23223,3,session_zscore,train
8571,subj01,8572,62658,3,session_zscore,train
8572,subj01,8573,4445,3,session_zscore,train
8573,subj01,8574,21652,3,session_zscore,train
8574,subj01,8575,17510,3,session_zscore,train
8575,subj01,8576,19927,3,session_zscore,train
8576,subj01,8577,4380,3,session_zscore,train
8577,subj01,8578,9892,3,session_zscore,train
8578,subj01,8579,54851,3,session_zscore,train
8579,subj01,8580,46785,3,session_zscore,train
8580,subj01,8581,70421,3,session_zscore,train
8581,subj01,8582,53619,3,session_zscore,train
8582,subj01,8583,45074,3,session_zscore,train
8583,subj01,8584,10314,3,session_zscore,train
8584,subj01,8585,25654,3,session_zscore,train
8585,subj01,8586,21032,3,session_zscore,train
8586,subj01,8587,64852,3,session_zscore,train
8587,subj01,8588,56952,3,session_zscore,train
8588,subj01,8589,43106,3,session_zscore,train
8589,subj01,8590,5147,3,session_zscore,train
8590,subj01,8591,67756,3,session_zscore,train
8591,subj01,8592,57815,3,session_zscore,train
8592,subj01,8593,39754,3,session_zscore,train
8593,subj01,8594,6765,3,session_zscore,validation
8594,subj01,8595,16834,3,session_zscore,train
8595,subj01,8596,38564,3,session_zscore,train
8596,subj01,8597,64325,3,session_zscore,train
8597,subj01,8598,36158,3,session_zscore,train
8598,subj01,8599,17081,3,session_zscore,train
8599,subj01,8600,25775,3,session_zscore,train
8600,subj01,8601,4643,3,session_zscore,train
8601,subj01,8602,68059,3,session_zscore,train
8602,subj01,8603,54563,3,session_zscore,train
8603,subj01,8604,52170,3,session_zscore,train
8604,subj01,8605,24563,3,session_zscore,train
8605,subj01,8606,45645,3,session_zscore,train
8606,subj01,8607,49811,3,session_zscore,train
8607,subj01,8608,39106,3,session_zscore,train
8608,subj01,8609,11513,3,session_zscore,train
8609,subj01,8610,41522,3,session_zscore,train
8610,subj01,8611,62910,3,session_zscore,train
8611,subj01,8612,65170,3,session_zscore,train
8612,subj01,8613,67182,3,session_zscore,train
8613,subj01,8614,18103,3,session_zscore,train
8614,subj01,8615,18783,3,session_zscore,train
8615,subj01,8616,2460,3,session_zscore,train
8616,subj01,8617,12232,3,session_zscore,train
8617,subj01,8618,33298,3,session_zscore,train
8618,subj01,8619,6931,3,session_zscore,train
8619,subj01,8620,8384,3,session_zscore,train
8620,subj01,8621,47977,3,session_zscore,train
8621,subj01,8622,36831,3,session_zscore,validation
8622,subj01,8623,50204,3,session_zscore,train
8623,subj01,8624,3417,3,session_zscore,train
8624,subj01,8625,68626,3,session_zscore,train
8625,subj01,8626,31461,3,session_zscore,train
8626,subj01,8627,72341,3,session_zscore,train
8627,subj01,8628,70825,3,session_zscore,train
8628,subj01,8629,72896,3,session_zscore,train
8629,subj01,8630,46167,3,session_zscore,train
8630,subj01,8631,61104,3,session_zscore,train
8631,subj01,8632,40669,3,session_zscore,train
8632,subj01,8633,31407,3,session_zscore,train
8633,subj01,8634,2294,3,session_zscore,train
8634,subj01,8635,60859,3,session_zscore,train
8635,subj01,8636,61083,3,session_zscore,train
8636,subj01,8637,44386,3,session_zscore,validation
8637,subj01,8638,43723,3,session_zscore,train
8638,subj01,8639,63492,3,session_zscore,train
8639,subj01,8640,5166,3,session_zscore,train
8640,subj01,8641,7042,3,session_zscore,train
8641,subj01,8642,5007,3,session_zscore,validation
8642,subj01,8643,54894,3,session_zscore,train
8643,subj01,8644,64182,3,session_zscore,train
8644,subj01,8645,44904,3,session_zscore,train
8645,subj01,8646,8758,3,session_zscore,train
8646,subj01,8647,67456,3,session_zscore,train
8647,subj01,8648,31857,3,session_zscore,train
8648,subj01,8649,25243,3,session_zscore,train
8649,subj01,8650,4154,3,session_zscore,train
8650,subj01,8651,26394,3,session_zscore,train
8651,subj01,8652,7229,3,session_zscore,train
8652,subj01,8653,42905,3,session_zscore,validation
8653,subj01,8654,25718,3,session_zscore,train
8654,subj01,8655,17067,3,session_zscore,train
8655,subj01,8656,19302,3,session_zscore,train
8656,subj01,8657,44888,3,session_zscore,train
8657,subj01,8658,45916,3,session_zscore,train
8658,subj01,8659,26432,3,session_zscore,train
8659,subj01,8660,63524,3,session_zscore,train
8660,subj01,8661,44570,3,session_zscore,train
8661,subj01,8662,69240,3,session_zscore,train
8662,subj01,8663,65099,3,session_zscore,train
8663,subj01,8664,100,3,session_zscore,train
8664,subj01,8665,15275,3,session_zscore,train
8665,subj01,8666,60269,3,session_zscore,train
8666,subj01,8667,23816,3,session_zscore,train
8667,subj01,8668,18239,3,session_zscore,train
8668,subj01,8669,25567,3,session_zscore,train
8669,subj01,8670,23697,3,session_zscore,train
8670,subj01,8671,63505,3,session_zscore,train
8671,subj01,8672,17345,3,session_zscore,train
8672,subj01,8673,20690,3,session_zscore,train
8673,subj01,8674,26546,3,session_zscore,train
8674,subj01,8675,4968,3,session_zscore,train
8675,subj01,8676,41198,3,session_zscore,validation
8676,subj01,8677,30312,3,session_zscore,train
8677,subj01,8678,7436,3,session_zscore,train
8678,subj01,8679,52002,3,session_zscore,train
8679,subj01,8680,34173,3,session_zscore,train
8680,subj01,8681,63740,3,session_zscore,train
8681,subj01,8682,30328,3,session_zscore,train
8682,subj01,8683,19436,3,session_zscore,train
8683,subj01,8684,64132,3,session_zscore,validation
8684,subj01,8685,66044,3,session_zscore,train
8685,subj01,8686,14975,3,session_zscore,train
8686,subj01,8687,40259,3,session_zscore,train
8687,subj01,8688,28150,3,session_zscore,train
8688,subj01,8689,38213,3,session_zscore,train
8689,subj01,8690,24309,3,session_zscore,train
8690,subj01,8691,71571,3,session_zscore,train
8691,subj01,8692,30078,3,session_zscore,validation
8692,subj01,8693,9193,3,session_zscore,train
8693,subj01,8694,51770,3,session_zscore,train
8694,subj01,8695,26576,3,session_zscore,train
8695,subj01,8696,64671,3,session_zscore,train
8696,subj01,8697,47622,3,session_zscore,train
8697,subj01,8698,20863,3,session_zscore,validation
8698,subj01,8699,70877,3,session_zscore,validation
8699,subj01,8700,49257,3,session_zscore,train
8700,subj01,8701,43031,3,session_zscore,train
8701,subj01,8702,49430,3,session_zscore,train
8702,subj01,8703,32064,3,session_zscore,train
8703,subj01,8704,41744,3,session_zscore,train
8704,subj01,8705,19766,3,session_zscore,train
8705,subj01,8706,22402,3,session_zscore,train
8706,subj01,8707,20713,3,session_zscore,train
8707,subj01,8708,66777,3,session_zscore,train
8708,subj01,8709,57461,3,session_zscore,train
8709,subj01,8710,30027,3,session_zscore,train
8710,subj01,8711,1079,3,session_zscore,train
8711,subj01,8712,60071,3,session_zscore,train
8712,subj01,8713,14471,3,session_zscore,train
8713,subj01,8714,28113,3,session_zscore,train
8714,subj01,8715,36319,3,session_zscore,train
8715,subj01,8716,20563,3,session_zscore,train
8716,subj01,8717,46059,3,session_zscore,train
8717,subj01,8718,68685,3,session_zscore,validation
8718,subj01,8719,45988,3,session_zscore,validation
8719,subj01,8720,23382,3,session_zscore,train
8720,subj01,8721,38350,3,session_zscore,train
8721,subj01,8722,3426,3,session_zscore,train
8722,subj01,8723,1394,3,session_zscore,train
8723,subj01,8724,36585,3,session_zscore,train
8724,subj01,8725,53919,3,session_zscore,train
8725,subj01,8726,43987,3,session_zscore,train
8726,subj01,8727,50740,3,session_zscore,train
8727,subj01,8728,35276,3,session_zscore,train
8728,subj01,8729,68302,3,session_zscore,train
8729,subj01,8730,48707,3,session_zscore,train
8730,subj01,8731,58253,3,session_zscore,train
8731,subj01,8732,10595,3,session_zscore,train
8732,subj01,8733,33084,3,session_zscore,train
8733,subj01,8734,49288,3,session_zscore,train
8734,subj01,8735,4692,3,session_zscore,train
8735,subj01,8736,62279,3,session_zscore,train
8736,subj01,8737,65629,3,session_zscore,train
8737,subj01,8738,46470,3,session_zscore,validation
8738,subj01,8739,31606,3,session_zscore,train
8739,subj01,8740,49944,3,session_zscore,train
8740,subj01,8741,72625,3,session_zscore,train
8741,subj01,8742,51308,3,session_zscore,train
8742,subj01,8743,47089,3,session_zscore,validation
8743,subj01,8744,18100,3,session_zscore,train
8744,subj01,8745,19136,3,session_zscore,train
8745,subj01,8746,48352,3,session_zscore,train
8746,subj01,8747,46622,3,session_zscore,train
8747,subj01,8748,17682,3,session_zscore,train
8748,subj01,8749,70608,3,session_zscore,train
8749,subj01,8750,39191,3,session_zscore,train
8750,subj01,8751,25448,3,session_zscore,train
8751,subj01,8752,59811,3,session_zscore,train
8752,subj01,8753,28541,3,session_zscore,train
8753,subj01,8754,10747,3,session_zscore,train
8754,subj01,8755,1819,3,session_zscore,train
8755,subj01,8756,70497,3,session_zscore,train
8756,subj01,8757,70952,3,session_zscore,train
8757,subj01,8758,23170,3,session_zscore,train
8758,subj01,8759,66299,3,session_zscore,train
8759,subj01,8760,71349,3,session_zscore,train
8760,subj01,8761,42584,3,session_zscore,train
8761,subj01,8762,48747,3,session_zscore,train
8762,subj01,8763,17301,3,session_zscore,train
8763,subj01,8764,31390,3,session_zscore,validation
8764,subj01,8765,45851,3,session_zscore,train
8765,subj01,8766,39769,3,session_zscore,train
8766,subj01,8767,57551,3,session_zscore,train
8767,subj01,8768,19261,3,session_zscore,train
8768,subj01,8769,1690,3,session_zscore,train
8769,subj01,8770,38237,3,session_zscore,train
8770,subj01,8771,58020,3,session_zscore,train
8771,subj01,8772,70760,3,session_zscore,train
8772,subj01,8773,44366,3,session_zscore,train
8773,subj01,8774,13963,3,session_zscore,train
8774,subj01,8775,36993,3,session_zscore,train
8775,subj01,8776,19761,3,session_zscore,train
8776,subj01,8777,35005,3,session_zscore,train
8777,subj01,8778,7380,3,session_zscore,train
8778,subj01,8779,66674,3,session_zscore,train
8779,subj01,8780,65872,3,session_zscore,validation
8780,subj01,8781,32371,3,session_zscore,train
8781,subj01,8782,37473,3,session_zscore,validation
8782,subj01,8783,64752,3,session_zscore,train
8783,subj01,8784,11491,3,session_zscore,train
8784,subj01,8785,21702,3,session_zscore,train
8785,subj01,8786,2825,3,session_zscore,validation
8786,subj01,8787,48852,3,session_zscore,train
8787,subj01,8788,13806,3,session_zscore,train
8788,subj01,8789,17606,3,session_zscore,train
8789,subj01,8790,31473,3,session_zscore,train
8790,subj01,8791,58616,3,session_zscore,train
8791,subj01,8792,37705,3,session_zscore,train
8792,subj01,8793,65622,3,session_zscore,train
8793,subj01,8794,9268,3,session_zscore,train
8794,subj01,8795,12470,3,session_zscore,train
8795,subj01,8796,14566,3,session_zscore,validation
8796,subj01,8797,27302,3,session_zscore,validation
8797,subj01,8798,6381,3,session_zscore,train
8798,subj01,8799,50016,3,session_zscore,train
8799,subj01,8800,37751,3,session_zscore,train
8800,subj01,8801,39834,3,session_zscore,train
8801,subj01,8802,23645,3,session_zscore,train
8802,subj01,8803,5831,3,session_zscore,validation
8803,subj01,8804,24533,3,session_zscore,train
8804,subj01,8805,826,3,session_zscore,train
8805,subj01,8806,41761,3,session_zscore,validation
8806,subj01,8807,11780,3,session_zscore,train
8807,subj01,8808,54994,3,session_zscore,train
8808,subj01,8809,48603,3,session_zscore,train
8809,subj01,8810,62610,3,session_zscore,train
8810,subj01,8811,67776,3,session_zscore,train
8811,subj01,8812,10640,3,session_zscore,train
8812,subj01,8813,39421,3,session_zscore,train
8813,subj01,8814,42232,3,session_zscore,train
8814,subj01,8815,68380,3,session_zscore,train
8815,subj01,8816,9096,3,session_zscore,train
8816,subj01,8817,68286,3,session_zscore,train
8817,subj01,8818,38719,3,session_zscore,train
8818,subj01,8819,26332,3,session_zscore,train
8819,subj01,8820,37775,3,session_zscore,validation
8820,subj01,8821,36997,3,session_zscore,train
8821,subj01,8822,27060,3,session_zscore,train
8822,subj01,8823,67574,3,session_zscore,train
8823,subj01,8824,58641,3,session_zscore,train
8824,subj01,8825,22353,3,session_zscore,train
8825,subj01,8826,33748,3,session_zscore,train
8826,subj01,8827,39424,3,session_zscore,train
8827,subj01,8828,15653,3,session_zscore,train
8828,subj01,8829,36340,3,session_zscore,train
8829,subj01,8830,61635,3,session_zscore,train
8830,subj01,8831,53741,3,session_zscore,validation
8831,subj01,8832,70961,3,session_zscore,train
8832,subj01,8833,23812,3,session_zscore,train
8833,subj01,8834,24278,3,session_zscore,train
8834,subj01,8835,52386,3,session_zscore,train
8835,subj01,8836,18497,3,session_zscore,train
8836,subj01,8837,56648,3,session_zscore,train
8837,subj01,8838,55356,3,session_zscore,train
8838,subj01,8839,41957,3,session_zscore,train
8839,subj01,8840,2328,3,session_zscore,train
8840,subj01,8841,51138,3,session_zscore,train
8841,subj01,8842,17305,3,session_zscore,train
8842,subj01,8843,68875,3,session_zscore,train
8843,subj01,8844,66716,3,session_zscore,train
8844,subj01,8845,35247,3,session_zscore,train
8845,subj01,8846,55690,3,session_zscore,train
8846,subj01,8847,66375,3,session_zscore,train
8847,subj01,8848,39385,3,session_zscore,validation
8848,subj01,8849,14579,3,session_zscore,train
8849,subj01,8850,45461,3,session_zscore,train
8850,subj01,8851,47484,3,session_zscore,train
8851,subj01,8852,1845,3,session_zscore,train
8852,subj01,8853,18180,3,session_zscore,train
8853,subj01,8854,33775,3,session_zscore,train
8854,subj01,8855,63498,3,session_zscore,train
8855,subj01,8856,26516,3,session_zscore,train
8856,subj01,8857,3716,3,session_zscore,validation
8857,subj01,8858,61990,3,session_zscore,train
8858,subj01,8859,20204,3,session_zscore,train
8859,subj01,8860,3893,3,session_zscore,train
8860,subj01,8861,54659,3,session_zscore,train
8861,subj01,8862,57115,3,session_zscore,train
8862,subj01,8863,43111,3,session_zscore,train
8863,subj01,8864,63663,3,session_zscore,train
8864,subj01,8865,19129,3,session_zscore,train
8865,subj01,8866,30458,3,session_zscore,train
8866,subj01,8867,66521,3,session_zscore,train
8867,subj01,8868,2753,3,session_zscore,train
8868,subj01,8869,19027,3,session_zscore,train
8869,subj01,8870,24340,3,session_zscore,train
8870,subj01,8871,67894,3,session_zscore,train
8871,subj01,8872,50906,3,session_zscore,train
8872,subj01,8873,59249,3,session_zscore,train
8873,subj01,8874,33945,3,session_zscore,train
8874,subj01,8875,69247,3,session_zscore,train
8875,subj01,8876,14056,3,session_zscore,train
8876,subj01,8877,18035,3,session_zscore,train
8877,subj01,8878,34627,3,session_zscore,train
8878,subj01,8879,29085,3,session_zscore,train
8879,subj01,8880,64319,3,session_zscore,train
8880,subj01,8881,57031,3,session_zscore,train
8881,subj01,8882,39440,3,session_zscore,train
8882,subj01,8883,2402,3,session_zscore,train
8883,subj01,8884,64090,3,session_zscore,train
8884,subj01,8885,36614,3,session_zscore,train
8885,subj01,8886,12330,3,session_zscore,train
8886,subj01,8887,6942,3,session_zscore,validation
8887,subj01,8888,31896,3,session_zscore,train
8888,subj01,8889,7675,3,session_zscore,train
8889,subj01,8890,38888,3,session_zscore,train
8890,subj01,8891,65773,3,session_zscore,train
8891,subj01,8892,56356,3,session_zscore,train
8892,subj01,8893,7006,3,session_zscore,train
8893,subj01,8894,62234,3,session_zscore,train
8894,subj01,8895,34095,3,session_zscore,validation
8895,subj01,8896,34145,3,session_zscore,train
8896,subj01,8897,52485,3,session_zscore,train
8897,subj01,8898,45995,3,session_zscore,train
8898,subj01,8899,40466,3,session_zscore,train
8899,subj01,8900,22884,3,session_zscore,train
8900,subj01,8901,64695,3,session_zscore,train
8901,subj01,8902,10477,3,session_zscore,train
8902,subj01,8903,70707,3,session_zscore,train
8903,subj01,8904,60589,3,session_zscore,train
8904,subj01,8905,50521,3,session_zscore,train
8905,subj01,8906,28450,3,session_zscore,validation
8906,subj01,8907,2673,3,session_zscore,train
8907,subj01,8908,52187,3,session_zscore,validation
8908,subj01,8909,14171,3,session_zscore,train
8909,subj01,8910,46218,3,session_zscore,train
8910,subj01,8911,65025,3,session_zscore,train
8911,subj01,8912,7749,3,session_zscore,train
8912,subj01,8913,36991,3,session_zscore,train
8913,subj01,8914,54069,3,session_zscore,train
8914,subj01,8915,15237,3,session_zscore,train
8915,subj01,8916,72640,3,session_zscore,train
8916,subj01,8917,55209,3,session_zscore,train
8917,subj01,8918,43370,3,session_zscore,train
8918,subj01,8919,8733,3,session_zscore,validation
8919,subj01,8920,869,3,session_zscore,train
8920,subj01,8921,32103,3,session_zscore,train
8921,subj01,8922,51689,3,session_zscore,train
8922,subj01,8923,9457,3,session_zscore,train
8923,subj01,8924,44546,3,session_zscore,train
8924,subj01,8925,41876,3,session_zscore,train
8925,subj01,8926,4951,3,session_zscore,train
8926,subj01,8927,18437,3,session_zscore,train
8927,subj01,8928,2236,3,session_zscore,train
8928,subj01,8929,64593,3,session_zscore,train
8929,subj01,8930,70814,3,session_zscore,train
