voxel,x,y,z,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4
13429,61,24,58,True,False,True,False,False,False,False
13430,61,24,59,True,False,True,False,False,False,False
13431,61,24,60,True,False,True,False,False,False,False
13432,61,25,32,True,False,True,False,False,False,False
13433,61,25,33,True,False,True,False,False,False,False
13434,61,25,35,True,False,True,False,False,False,False
13435,61,25,36,True,False,True,False,False,False,False
13436,61,25,37,True,False,True,False,False,False,False
13437,61,25,38,True,False,True,False,False,False,False
13438,61,25,39,True,False,True,False,False,False,False
13439,61,25,41,True,False,True,False,False,False,False
13440,61,25,42,True,False,True,False,False,False,False
13441,61,25,43,True,False,True,False,False,False,False
13442,61,25,47,True,False,True,False,False,False,False
13443,61,25,48,True,False,True,False,False,False,False
13444,61,25,55,True,False,True,False,False,False,False
13445,61,25,56,True,False,True,False,False,False,False
13446,61,25,57,True,False,True,False,False,False,False
13447,61,25,58,True,False,True,False,False,False,False
13448,61,25,59,True,False,True,False,False,False,False
13449,61,26,32,True,False,True,False,False,False,False
13450,61,26,33,True,False,True,False,False,False,False
13451,61,26,36,True,False,True,False,False,False,False
13452,61,26,37,True,False,True,False,False,False,False
13453,61,26,38,True,False,True,False,False,False,False
13454,61,26,39,True,False,True,False,False,False,False
13455,61,26,42,True,False,True,False,False,False,False
13456,61,26,43,True,False,True,False,False,False,False
13457,61,26,44,True,False,True,False,False,False,False
13458,61,26,55,True,False,True,False,False,False,False
13459,61,26,56,True,False,True,False,False,False,False
13460,61,26,57,True,False,True,False,False,False,False
13461,61,26,58,True,False,True,False,False,False,False
13462,61,27,32,True,False,True,False,False,False,False
13463,61,27,33,True,False,True,False,False,False,False
13464,61,27,35,True,False,True,False,False,False,False
13465,61,27,36,True,False,True,False,False,False,False
13466,61,27,37,True,False,True,False,False,False,False
13467,61,27,38,True,False,True,False,False,False,False
13468,61,27,39,True,False,True,False,False,False,False
13469,61,27,43,True,False,True,False,False,False,False
13470,61,27,44,True,False,True,False,False,False,False
13471,61,27,45,True,False,True,False,False,False,False
13472,61,27,52,True,False,True,False,False,False,False
13473,61,27,56,True,False,True,False,False,False,False
13474,61,27,57,True,False,True,False,False,False,False
13475,61,28,31,True,False,True,False,False,False,False
13476,61,28,32,True,False,True,False,False,False,False
13477,61,28,33,True,False,True,False,False,False,False
13478,61,28,35,True,False,True,False,False,False,False
13479,61,28,36,True,False,True,False,False,False,False
13480,61,28,37,True,False,True,False,False,False,False
13481,61,28,38,True,False,True,False,False,False,False
13482,61,28,39,True,False,True,False,False,False,False
13483,61,28,44,True,False,True,False,False,False,False
13484,61,28,45,True,False,True,False,False,False,False
13485,61,28,50,True,False,True,False,False,False,False
13486,61,28,51,True,False,True,False,False,False,False
13487,61,28,52,True,False,True,False,False,False,False
13488,61,28,53,True,False,True,False,False,False,False
13489,61,29,31,True,False,True,False,False,False,False
13490,61,29,32,True,False,True,False,False,False,False
13491,61,29,33,True,False,True,False,False,False,False
13492,61,29,35,True,False,True,False,False,False,False
13493,61,29,36,True,False,True,False,False,False,False
13494,61,29,37,True,False,True,False,False,False,False
13495,61,29,38,True,False,True,False,False,False,False
13496,61,29,39,True,False,True,False,False,False,False
13497,61,29,40,True,False,True,False,False,False,False
13498,61,29,41,True,False,True,False,False,False,False
13499,61,29,48,True,False,True,False,False,False,False
13500,61,29,49,True,False,True,False,False,False,False
13501,61,29,50,True,False,True,False,False,False,False
13502,61,29,51,True,False,True,False,False,False,False
13503,61,29,52,True,False,True,False,False,False,False
13504,61,29,53,True,False,True,False,False,False,False
13505,61,30,31,True,False,True,False,False,False,False
13506,61,30,32,True,False,True,False,False,False,False
13507,61,30,36,True,False,True,False,False,False,False
13508,61,30,37,True,False,True,False,False,False,False
13509,61,30,38,True,False,True,False,False,False,False
13510,61,30,39,True,False,True,False,False,False,False
13511,61,30,40,True,False,True,False,False,False,False
13512,61,30,41,True,False,True,False,False,False,False
13513,61,30,42,True,False,True,False,False,False,False
13514,61,30,48,True,False,True,False,False,False,False
13515,61,30,49,True,False,True,False,False,False,False
13516,61,30,50,True,False,True,False,False,False,False
13517,61,30,51,True,False,True,False,False,False,False
13518,61,30,52,True,False,True,False,False,False,False
13519,61,30,53,True,False,True,False,False,False,False
13520,61,30,54,True,False,True,False,False,False,False
13521,61,31,31,True,False,True,False,False,False,False
13522,61,31,32,True,False,True,False,False,False,False
13523,61,31,33,True,False,True,False,False,False,False
13524,61,31,34,True,False,True,False,False,False,False
13525,61,31,38,True,False,True,False,False,False,False
13526,61,31,39,True,False,True,False,False,False,False
13527,61,31,40,True,False,True,False,False,False,False
13528,61,31,41,True,False,True,False,False,False,False
13529,61,31,49,True,False,True,False,False,False,False
13530,61,31,50,True,False,True,False,False,False,False
13531,61,31,52,True,False,True,False,False,False,False
13532,61,31,53,True,False,True,False,False,False,False
13533,61,31,54,True,False,True,False,False,False,False
13534,61,32,31,True,False,True,False,False,False,False
13535,61,32,32,True,False,True,False,False,False,False
13536,61,32,33,True,False,True,False,False,False,False
13537,61,32,34,True,False,True,False,False,False,False
13538,61,32,35,True,False,True,False,False,False,False
13539,61,32,49,True,False,True,False,False,False,False
13540,61,32,50,True,False,True,False,False,False,False
13541,61,32,51,True,False,True,False,False,False,False
13542,61,32,52,True,False,True,False,False,False,False
13543,61,32,53,True,False,True,False,False,False,False
13544,61,33,31,True,False,True,False,False,False,False
13545,61,33,32,True,False,True,False,False,False,False
13546,61,33,33,True,False,True,False,False,False,False
13547,61,33,34,True,False,True,False,False,False,False
13548,61,33,35,True,False,True,False,False,False,False
13549,61,33,48,True,False,True,False,False,False,False
13550,61,33,49,True,False,True,False,False,False,False
13551,61,33,50,True,False,True,False,False,False,False
13552,61,33,51,True,False,True,False,False,False,False
13553,61,33,52,True,False,True,False,False,False,False
13554,61,34,30,True,False,True,False,False,False,False
13555,61,34,31,True,False,True,False,False,False,False
13556,61,34,32,True,False,True,False,False,False,False
13557,61,34,33,True,False,True,False,False,False,False
13558,61,34,34,True,False,True,False,False,False,False
13559,61,34,35,True,False,True,False,False,False,False
13560,61,34,48,True,False,True,False,False,False,False
13561,61,34,49,True,False,True,False,False,False,False
13562,61,34,50,True,False,True,False,False,False,False
13563,61,34,51,True,False,True,False,False,False,False
13564,61,35,29,True,False,True,False,False,False,False
13565,61,35,30,True,False,True,False,False,False,False
13566,61,35,31,True,False,True,False,False,False,False
13567,61,35,32,True,False,True,False,False,False,False
13568,61,35,33,True,False,True,False,False,False,False
13569,61,35,34,True,False,True,False,False,False,False
13570,61,35,35,True,False,True,False,False,False,False
13571,61,35,36,True,False,True,False,False,False,False
13572,61,35,37,True,False,True,False,False,False,False
13573,61,36,29,True,False,True,False,False,False,False
13574,61,36,30,True,False,True,False,False,False,False
13575,61,36,31,True,False,True,False,False,False,False
13576,61,36,32,True,False,True,False,False,False,False
13577,61,36,33,True,False,True,False,False,False,False
13578,61,36,34,True,False,True,False,False,False,False
13579,61,36,35,True,False,True,False,False,False,False
13580,61,36,36,True,False,True,False,False,False,False
13581,61,36,37,True,False,True,False,False,False,False
13582,61,37,29,True,False,True,False,False,False,False
13583,61,37,30,True,False,True,False,False,False,False
13584,61,37,31,True,False,True,False,False,False,False
13585,61,37,32,True,False,True,False,False,False,False
13586,61,37,33,True,False,True,False,False,False,False
13587,61,37,34,True,False,True,False,False,False,False
13588,61,37,35,True,False,True,False,False,False,False
13589,61,37,36,True,False,True,False,False,False,False
13590,61,38,29,True,False,True,False,False,False,False
13591,61,38,30,True,False,True,False,False,False,False
13592,61,38,31,True,False,True,False,False,False,False
13593,61,38,32,True,False,True,False,False,False,False
13594,61,38,33,True,False,True,False,False,False,False
13595,61,38,34,True,False,True,False,False,False,False
13596,61,38,35,True,False,True,False,False,False,False
13597,61,38,36,True,False,True,False,False,False,False
13598,61,39,29,True,False,True,False,False,False,False
13599,61,39,30,True,False,True,False,False,False,False
13600,61,39,31,True,False,True,False,False,False,False
13601,61,39,32,True,False,True,False,False,False,False
13602,61,39,33,True,False,True,False,False,False,False
13603,61,39,34,True,False,True,False,False,False,False
13604,61,39,35,True,False,True,False,False,False,False
13605,61,40,29,True,False,True,False,False,False,False
13606,61,40,30,True,False,True,False,False,False,False
13607,61,40,31,True,False,True,False,False,False,False
13608,61,40,32,True,False,True,False,False,False,False
13609,61,40,33,True,False,True,False,False,False,False
13610,61,40,34,True,False,True,False,False,False,False
13611,61,40,35,True,False,True,False,False,False,False
13612,61,41,29,True,False,True,False,False,False,False
13613,61,41,30,True,False,True,False,False,False,False
13614,61,41,31,True,False,True,False,False,False,False
13615,61,41,32,True,False,True,False,False,False,False
13616,61,41,33,True,False,True,False,False,False,False
13617,61,41,34,True,False,True,False,False,False,False
13618,61,42,33,True,False,True,False,False,False,False
13619,61,42,34,True,False,True,False,False,False,False
13620,62,12,39,True,True,False,False,False,True,False
13621,62,12,40,True,True,False,False,False,True,False
13622,62,12,43,True,False,True,False,False,False,False
13623,62,13,38,True,True,False,False,False,True,False
13624,62,13,39,True,True,False,False,False,True,False
13625,62,13,40,True,True,False,False,False,True,False
13626,62,13,41,True,False,True,False,False,False,False
13627,62,13,42,True,False,True,False,False,False,False
13628,62,13,43,True,False,True,False,False,False,False
13629,62,13,44,True,False,True,False,False,False,False
13630,62,13,46,True,False,True,False,False,False,False
13631,62,13,47,True,False,True,False,False,False,False
13632,62,13,48,True,False,True,False,False,False,False
13633,62,14,36,True,True,False,False,False,False,True
13634,62,14,38,True,True,False,False,False,True,False
13635,62,14,39,True,True,False,False,False,True,False
13636,62,14,40,True,True,False,False,False,True,False
13637,62,14,41,True,False,True,False,False,False,False
13638,62,14,42,True,False,True,False,False,False,False
13639,62,14,43,True,False,True,False,False,False,False
13640,62,14,44,True,False,True,False,False,False,False
13641,62,14,45,True,False,True,False,False,False,False
13642,62,14,46,True,False,True,False,False,False,False
13643,62,14,47,True,False,True,False,False,False,False
